GFE_ID,SYSTEM_SITE,GFE_TYPE,SPECIES_QUALIFIED,Y_LAT,X_LONGT,FAZ_ACRO,MAZ_ACRO,JAZ_ACRO,CU_NAME,CU_ACRO,CU_LAT,CU_LONGT,CU_TYPE,CU_INDEX,FULL_CU_IN,SBJ_ID,POP_ID,IS_INDICATOR,CMNTS,EFFECTIVE_DT,WATERSHED_CDE,FWA_WATERSHED_CDE,MDFA_location
1274,UCHUCK CREEK,Stream,CK,49.01458835,-125.0512461,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,SWVI,48.94334657,-124.6453425,Current,31,CK-31,5,40658,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-162900-00000-00000-0000-0000-000-000-000-000-000-000,930-164925-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1280,WALLACE CREEK,Stream,CK,49.05219516,-125.1679072,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,SWVI,48.94334657,-124.6453425,Current,31,CK-31,5,40718,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-200400-00000-00000-0000-0000-000-000-000-000-000-000,930-194787-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1413,ARTLISH RIVER,Stream,CK,50.1150961,-127.0875277,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,NoKy,49.80423358,-126.2252949,Current,32,CK-32,5,41873,Y,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-671100-00000-00000-0000-0000-000-000-000-000-000-000,930-671111-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,North
1429,BATTLE BAY RIVER,Stream,CK,50.1213242,-127.5867074,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,NoKy,49.80423358,-126.2252949,Current,32,CK-32,5,39698,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-739000-00000-00000-0000-0000-000-000-000-000-000-000,930-738595-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,North
1422,CHAMISS CREEK,Stream,CK,50.07917039,-127.2889006,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,NoKy,49.80423358,-126.2252949,Current,32,CK-32,5,39628,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-700400-00000-00000-0000-0000-000-000-000-000-000-000,930-700522-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,North
1425,CLANNINICK CREEK,Stream,CK,50.04141744,-127.4114013,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,NoKy,49.80423358,-126.2252949,Current,32,CK-32,5,39658,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-713300-00000-00000-0000-0000-000-000-000-000-000-000,930-712616-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,North
1419,EASY CREEK,Stream,CK,50.12821162,-127.3111755,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,NoKy,49.80423358,-126.2252949,Current,32,CK-32,5,40888,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-691300-00000-00000-0000-0000-000-000-000-000-000-000,930-691582-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,North
1420,ELAINE CREEK,Stream,CK,50.12125435,-127.2985649,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,NoKy,49.80423358,-126.2252949,Current,32,CK-32,5,40898,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-691900-00000-00000-0000-0000-000-000-000-000-000-000,930-692089-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,North
1421,JANSEN LAKE CREEK,Stream,CK,50.11891865,-127.2944509,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,NoKy,49.80423358,-126.2252949,Current,32,CK-32,5,39618,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-692100-00000-00000-0000-0000-000-000-000-000-000-000,930-692270-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,North
1412,KAOUK RIVER,Stream,CK,50.0635084,-127.0985149,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,NoKy,49.80423358,-126.2252949,Current,32,CK-32,5,41863,Y,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-665700-00000-00000-0000-0000-000-000-000-000-000-000,930-665189-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,North
1418,KASHUTL RIVER,Stream,CK,50.19495862,-127.3098438,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,NoKy,49.80423358,-126.2252949,Current,32,CK-32,5,40878,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-687400-00000-00000-0000-0000-000-000-000-000-000-000,930-687605-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,North
1417,KAUWINCH RIVER,Stream,CK,50.14450885,-127.2707541,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,NoKy,49.80423358,-126.2252949,Current,32,CK-32,5,40868,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-683800-00000-00000-0000-0000-000-000-000-000-000-000,930-683984-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,North
1426,MALKSOPE RIVER,Stream,CK,50.13851576,-127.4228266,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,NoKy,49.80423358,-126.2252949,Current,32,CK-32,5,39668,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-722200-00000-00000-0000-0000-000-000-000-000-000-000,930-721847-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,North
1424,MCKAY COVE CREEK,Stream,CK,50.04586667,-127.3493366,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,NoKy,49.80423358,-126.2252949,Current,32,CK-32,5,39648,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-708600-00000-00000-0000-0000-000-000-000-000-000-000,930-708402-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,North
1430,NASPARTI RIVER,Stream,CK,50.19204732,-127.6082663,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,NoKy,49.80423358,-126.2252949,Current,32,CK-32,5,39708,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-747000-00000-00000-0000-0000-000-000-000-000-000-000,930-746556-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,North
1427,OUOUKINSH RIVER,Stream,CK,50.1871283,-127.4340013,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,NoKy,49.80423358,-126.2252949,Current,32,CK-32,5,39678,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-730300-00000-00000-0000-0000-000-000-000-000-000-000,930-729741-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,North
1428,POWER RIVER,Stream,CK,50.17997736,-127.4797426,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,NoKy,49.80423358,-126.2252949,Current,32,CK-32,5,39688,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-732300-00000-00000-0000-0000-000-000-000-000-000-000,930-731806-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,North
1415,SILBURN CREEK,Stream,CK,50.14984396,-127.124784,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,NoKy,49.80423358,-126.2252949,Current,32,CK-32,5,41893,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-673300-06300-00000-0000-0000-000-000-000-000-000-000,930-673175-063720-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,North
1414,TAHSISH RIVER,Stream,CK,50.13979892,-127.1051293,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,NoKy,49.80423358,-126.2252949,Current,32,CK-32,5,41883,Y,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-673300-00000-00000-0000-0000-000-000-000-000-000-000,930-673175-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,North
1413,ARTLISH RIVER,Stream,PKO,50.1150961,-127.0875277,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.54267133,-126.1337788,Current,6,PKO-6,3,41869,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-671100-00000-00000-0000-0000-000-000-000-000-000-000,930-671111-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,North
1429,BATTLE BAY RIVER,Stream,PKO,50.1213242,-127.5867074,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.54267133,-126.1337788,Current,6,PKO-6,3,39694,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-739000-00000-00000-0000-0000-000-000-000-000-000-000,930-738595-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,North
1254,CARNATION CREEK,Stream,PKO,48.91360195,-125.0037843,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.54267133,-126.1337788,Current,6,PKO-6,3,40474,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-112200-00000-00000-0000-0000-000-000-000-000-000-000,930-113555-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1425,CLANNINICK CREEK,Stream,PKO,50.04141744,-127.4114013,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.54267133,-126.1337788,Current,6,PKO-6,3,39654,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-713300-00000-00000-0000-0000-000-000-000-000-000-000,930-712616-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,North
1279,EFFINGHAM RIVER,Stream,PKO,49.09534128,-125.200767,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.54267133,-126.1337788,Current,6,PKO-6,3,40704,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-196400-00000-00000-0000-0000-000-000-000-000-000-000,930-191124-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1273,HENDERSON LAKE,Lake,PKO,49.0283341,-125.0511539,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.54267133,-126.1337788,Current,6,PKO-6,3,40644,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-162500-00000-00000-0000-0000-000-000-000-000-000-000,930-164367-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1294,ITATSOO CREEK,Stream,PKO,48.92720166,-125.5041153,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.54267133,-126.1337788,Current,6,PKO-6,3,39584,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-239300-00000-00000-0000-0000-000-000-000-000-000-000,930-232561-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1412,KAOUK RIVER,Stream,PKO,50.0635084,-127.0985149,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.54267133,-126.1337788,Current,6,PKO-6,3,41859,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-665700-00000-00000-0000-0000-000-000-000-000-000-000,930-665189-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,North
1418,KASHUTL RIVER,Stream,PKO,50.19495862,-127.3098438,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.54267133,-126.1337788,Current,6,PKO-6,3,40874,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-687400-00000-00000-0000-0000-000-000-000-000-000-000,930-687605-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,North
1417,KAUWINCH RIVER,Stream,PKO,50.14450885,-127.2707541,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.54267133,-126.1337788,Current,6,PKO-6,3,40864,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-683800-00000-00000-0000-0000-000-000-000-000-000-000,930-683984-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,North
1299,LOST SHOE CREEK,Stream,PKO,49.0028941,-125.6399383,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.54267133,-126.1337788,Current,6,PKO-6,3,40824,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-260600-00000-00000-0000-0000-000-000-000-000-000-000,930-253054-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1426,MALKSOPE RIVER,Stream,PKO,50.13851576,-127.4228266,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.54267133,-126.1337788,Current,6,PKO-6,3,39664,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-722200-00000-00000-0000-0000-000-000-000-000-000-000,930-721847-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,North
1424,MCKAY COVE CREEK,Stream,PKO,50.04586667,-127.3493366,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.54267133,-126.1337788,Current,6,PKO-6,3,39644,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-708600-00000-00000-0000-0000-000-000-000-000-000-000,930-708402-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,North
1430,NASPARTI RIVER,Stream,PKO,50.19204732,-127.6082663,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.54267133,-126.1337788,Current,6,PKO-6,3,39704,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-747000-00000-00000-0000-0000-000-000-000-000-000-000,930-746556-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,North
1427,OUOUKINSH RIVER,Stream,PKO,50.1871283,-127.4340013,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.54267133,-126.1337788,Current,6,PKO-6,3,39674,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-730300-00000-00000-0000-0000-000-000-000-000-000-000,930-729741-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,North
1249,PACHENA RIVER,Stream,PKO,48.79845705,-125.127194,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.54267133,-126.1337788,Current,6,PKO-6,3,40424,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-085500-00000-00000-0000-0000-000-000-000-000-000-000,930-087113-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1428,POWER RIVER,Stream,PKO,50.17997736,-127.4797426,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.54267133,-126.1337788,Current,6,PKO-6,3,39684,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-732300-00000-00000-0000-0000-000-000-000-000-000-000,930-731806-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,North
1252,SARITA RIVER,Stream,PKO,48.89706946,-125.0169178,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.54267133,-126.1337788,Current,6,PKO-6,3,40454,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-110800-00000-00000-0000-0000-000-000-000-000-000-000,930-112460-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1298,SMITH CREEK,Stream,PKO,48.97802314,-125.5744113,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.54267133,-126.1337788,Current,6,PKO-6,3,40814,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-244500-00000-00000-0000-0000-000-000-000-000-000-000,930-237609-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1414,TAHSISH RIVER,Stream,PKO,50.13979892,-127.1051293,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.54267133,-126.1337788,Current,6,PKO-6,3,41879,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-673300-00000-00000-0000-0000-000-000-000-000-000-000,930-673175-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,North
1297,THORNTON CREEK,Stream,PKO,48.96665653,-125.5628815,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.54267133,-126.1337788,Current,6,PKO-6,3,40804,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-243600-00000-00000-0000-0000-000-000-000-000-000-000,930-236814-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1288,TOQUART RIVER,Stream,PKO,49.0357038,-125.3574806,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.54267133,-126.1337788,Current,6,PKO-6,3,40794,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-230500-00000-00000-0000-0000-000-000-000-000-000-000,930-223732-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1292,TWIN RIVERS EAST CREEK,Stream,PKO,48.95154283,-125.4435209,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.54267133,-126.1337788,Current,6,PKO-6,3,39564,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-236100-00000-00000-0000-0000-000-000-000-000-000-000,930-229391-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1273,HENDERSON LAKE,Lake,SEL,49.0283341,-125.0511539,WVI,WVI,WVI+WVI,HENDERSON,Henderson,49.12094798,-125.09723,Current,,SEL-13-09,1,40640,Y,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-162500-00000-00000-0000-0000-000-000-000-000-000-000,930-164367-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1421,JANSEN LAKE CREEK,Stream,SEL,50.11891865,-127.2944509,WVI,WVI,WVI+WVI,JANSEN,Jansen,50.10907997,-127.2997764,Current,,SEL-13-12,1,39610,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-692100-00000-00000-0000-0000-000-000-000-000-000-000,930-692270-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,North
1290,MAGGIE RIVER,Stream,SEL,48.98495147,-125.3934898,WVI,WVI,WVI+WVI,MAGGIE,Maggie,49.00615223,-125.4485937,Current,,SEL-13-15,1,39540,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-233800-00000-00000-0000-0000-000-000-000-000-000-000,930-227126-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1428,POWER RIVER,Stream,SEL,50.17997736,-127.4797426,WVI,WVI,WVI+WVI,POWER,Power,50.23238639,-127.5006726,Current,,SEL-13-23,1,39680,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-732300-00000-00000-0000-0000-000-000-000-000-000-000,930-731806-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,North
1413,ARTLISH RIVER,Stream,SER,50.1150961,-127.0875277,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.32736271,-125.5464452,Current,,SER-10,1,41865,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-671100-00000-00000-0000-0000-000-000-000-000-000-000,930-671111-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,North
1429,BATTLE BAY RIVER,Stream,SER,50.1213242,-127.5867074,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.32736271,-125.5464452,Current,,SER-10,1,39690,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-739000-00000-00000-0000-0000-000-000-000-000-000-000,930-738595-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,North
1254,CARNATION CREEK,Stream,SER,48.91360195,-125.0037843,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.32736271,-125.5464452,Current,,SER-10,1,40470,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-112200-00000-00000-0000-0000-000-000-000-000-000-000,930-113555-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1285,CATARACT CREEK,Stream,SER,49.01649677,-125.2779667,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.32736271,-125.5464452,Current,,SER-10,1,40760,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-220100-00000-00000-0000-0000-000-000-000-000-000-000,930-214171-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1422,CHAMISS CREEK,Stream,SER,50.07917039,-127.2889006,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.32736271,-125.5464452,Current,,SER-10,1,39620,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-700400-00000-00000-0000-0000-000-000-000-000-000-000,930-700522-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,North
1425,CLANNINICK CREEK,Stream,SER,50.04141744,-127.4114013,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.32736271,-125.5464452,Current,,SER-10,1,39650,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-713300-00000-00000-0000-0000-000-000-000-000-000-000,930-712616-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,North
2470,CLEMENS CREEK,Stream,SER,49.13563333,-125.137861,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.32736271,-125.5464452,Current,,SER-10,1,129,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-162500-98800-00000-0000-0000-000-000-000-000-000-000,930-164367-991909-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1278,COEUR D'ALENE CREEK,Stream,SER,49.04569594,-125.1381025,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.32736271,-125.5464452,Current,,SER-10,1,40690,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-193200-00000-00000-0000-0000-000-000-000-000-000-000,930-187551-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1255,CONSINKA CREEK,Stream,SER,48.9359891,-124.9816979,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.32736271,-125.5464452,Current,,SER-10,1,40480,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-117000-05400-00000-0000-0000-000-000-000-000-000-000,930-118343-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
1419,EASY CREEK,Stream,SER,50.12821162,-127.3111755,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.32736271,-125.5464452,Current,,SER-10,1,40880,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-691300-00000-00000-0000-0000-000-000-000-000-000-000,930-691582-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,North
1279,EFFINGHAM RIVER,Stream,SER,49.09534128,-125.200767,WVI,WVI,WVI+WVI,WEST VANCOUVER ISLAND,WVI,49.32736271,-125.5464452,Current,,SER-10,1,40700,N,Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ,8-Mar-11,930-196400-00000-00000-0000-0000-000-000-000-000-000-000,930-191124-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,South
